keyword,created_at,author_handle,text,like_count,repost_count,post_uri
kpop photocard,2026-07-14T21:55:07.877Z,vickychu.bsky.social,"Apareceu gente fazendo grading em Photocard de kpop aqui no Brasil.... Mona, isso nunca vai vingar, tá vergonhoso",0,0,at://did:plc:4b4q3migz5sbpiyvwzmhfa2u/app.bsky.feed.post/3mqn73ecuc22u
kpop photocard,2026-07-14T00:59:46.770Z,koreanwave.bsky.social,"🌍 글로벌 K-POP 반응

[해외반응] 에스파 - 일본 미니앨범 1집 : KISS N TELL (앨범 포장 / 상품 미리보기)

#KPOP #한류 #글로벌반응 #KoreanWave",0,0,at://did:plc:pcepwreewjg6vigw4cxliyxw/app.bsky.feed.post/3mqkywluonz2a
kpop photocard,2026-07-12T19:36:31.865Z,bbarbs.bsky.social,"Tava pensando em levar desses saquinhos com algum docinho, PC, adesivo e chaveiro, mas acho que vou levar só PC e adesivos, pra distribuir na fila acho que vai ser meio ruim, não pretendo chegar muito cedo aí não sei como vai ser",0,0,at://did:plc:j6loih3dp3rdsgz3azmjdcoa/app.bsky.feed.post/3mqhweyq7us24
kpop photocard,2026-07-12T01:17:16.275Z,superfnd.bsky.social,Sponsored Ad - 2 Pcs Kpop Photocard Holder PC ... Major Rave ⋮ • Compact and lightweight design for easy carrying #KPopMusic affiliate link.,1,1,at://did:plc:pzhlhuaibdm4rkqdmczcoi5n/app.bsky.feed.post/3mqfyxzdbgm22
kpop photocard,2026-07-12T01:17:11.972Z,kiitnreviews.bsky.social,Sponsored Ad - 2 Pcs Kpop Photocard Holder PC ... Major Rave ⋮ • Durable hard shell protective sleeves for safeguarding photcards and ID badges #KPopMusic affiliate link.,0,0,at://did:plc:btlzxpao25tto3rjlpdralg3/app.bsky.feed.post/3mqfyxvkd5n25
kpop photocard,2026-07-10T08:45:51.875Z,tenredpencils1.bsky.social,I don’t really know anything about sports but my daughter tells me this is her bias in the football,9,1,at://did:plc:6ondk6v3qtuo3aqgak7v44jn/app.bsky.feed.post/3mqbr3zqchc2y
kpop photocard,2026-07-08T02:30:10.227Z,kpop-nsfw.bsky.social,"aespa Shin Ramyun – photocard found!

https://www.kpopnsfw.com/282821/aespa-shin-ramyun-photocard-found/

Follow-up to my post 2 weeks – can confirm that there is a photocard in the 4 pack that says ""photocard inside."" Now I wonder if there are ones with the individual photocards in North America!",0,0,at://did:plc:vlihmzxvpwjondmxahcpgke6/app.bsky.feed.post/3mq436oyqyz2u
kpop photocard,2026-07-06T14:42:44.131Z,reservatory.bsky.social,"14.  Your favorite kpop photocard.

This is my favorite.  Because I say Jungwon is my precious, handsome, and talented son that I birthed and raised (you know, because I'm old enough to have birthed and a raised him) and he's holding an octopus plush and I LOVE octopodes.",1,0,at://did:plc:lrc2ft5khsyazut7mgg2r6h4/app.bsky.feed.post/3mpyd6pps5s2x
kpop photocard,2026-07-06T03:35:05.837Z,muva-rakuten.bsky.social,"友達に勧められて聴いたら一発で気に入った一枚。『防弾少年団 BTS - In The Mood For Love Part. 1 (3rd Mini) [PINK ver.] CD+Photobook+Photocard K-POP KPOP [韓国盤]』

商品ページはこちら！

#PR",0,0,at://did:plc:qimtgi33gkhroitggfrb56nm/app.bsky.feed.post/3mpx5uxcgw322
kpop photocard,2026-07-04T12:17:09.026Z,superfnd.bsky.social,"Kefley Photocard Holder Keychain Kpop Photo Card... Popular ⋮ • The use of acrylic in creating protective cases, such as those for photo cards and ID cards, has become increasingly popular #KPopMusic #ad",0,0,at://did:plc:pzhlhuaibdm4rkqdmczcoi5n/app.bsky.feed.post/3mpt24mqth52m
kpop photocard,2026-07-04T12:17:06.121Z,kiitnreviews.bsky.social,"Kefley Photocard Holder Keychain Kpop Photo Card... Popular ⋮ • Its applications extend beyond industrial uses, as it has become a popular choice for artists and designers seeking to create visually .. #ad",0,0,at://did:plc:btlzxpao25tto3rjlpdralg3/app.bsky.feed.post/3mpt24jr5uq2b
kpop photocard,2026-07-03T23:12:09.932Z,starwoo.atiny.social,eu gostaria sim que as conversas entre fãs de kpop girassem menos em torno de photocard,2,0,at://did:plc:jocvz5to4pzadyvcxarueivy/app.bsky.feed.post/3mproaxqdrk2u
kpop photocard,2026-07-02T21:06:41.723Z,reviewercaptain.bsky.social,"The Lora Rossie Kpop Photocard Binder includes 50 holographic sleeves and 10 Korean stickers, making it a… https://reviewercaptain.com/dp/b0c3vqg4rc?t=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhc2luIjoiQjBDM1ZRRzRSQyIsInRhZyI6InRpZnhjaGFhMy0yMCJ9.pw6L9FxFrGoWI6xMDHdkA3wSlOOtYaM3MwVzCIlQVlM",0,0,at://did:plc:ycn7j2zzwepmmipil3ywtval/app.bsky.feed.post/3mpowrobae52r
kpop photocard,2026-06-30T22:50:59.826Z,cydneyjt.bsky.social,this is gonna be fun 🙂‍↕️,35,0,at://did:plc:5xxoh6efyodv7cidx6c5f2ci/app.bsky.feed.post/3mpk3objjuc2d
kpop photocard,2026-06-30T15:56:09.520Z,ascoresdalua.bsky.social,"Thank you for the art share! 

I do lots of OC art and I'm in a bit of a 2D flat style moment right now 😌

🌸 ascoresdalua.carrd.co",13,6,at://did:plc:cfujjxh2v2f4j2araorlfwyp/app.bsky.feed.post/3mpjedh2bt22o
kpop photocard,2026-06-30T01:54:27.132Z,caseyorbits.bsky.social,12. loona ++ limited b version was the first kpop album i ever purchased :),9,2,at://did:plc:obzc532pt7yho4uhbbd7phgh/app.bsky.feed.post/3mphvgzks7c2e
kpop photocard,2026-06-27T16:16:37.865Z,cromerhearts.bsky.social,IMF CUKING SHAKING? THIS IS MY BIGGEST ISO HJ PHOTOCARD AND ITS $10 AT THE KPOP STORE,14,0,at://did:plc:xrl4ryy4ib3iyn6crqiblon7/app.bsky.feed.post/3mpbua5revk2y
